Title,Parent Organization,Contact Name,Contact Title,Phone Number,Phone Ext.,Website URL,Center Email Address,Country,Postal Code,County,Facebook Page URL,Twitter URL,Blog URL,About Our Center,Organization Type,Languages,Languages (Other),Number of Computers,Windows/Mac OS,Assistive Technology,Assistive Technology (Other),Wi-Fi Available?,Other Technology,Target Audience,Target Audience (Other),Open to Public?,Location
Renton Public Library,King County Library System,Branch Manager,,425-430-6610,,http://www.kcls.org/rentonhighlands/,,United States,98055-2126,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,18,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"100 Mill Ave S
Renton, Washington
(47.482102611761626, -122.20295774814286)"
Richmond Beach Library,King County Library System,Branch Manager,,206-546-3522,,http://www.kcls.org/richmondbeach/,,United States,98177,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,18,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"19601 21 Ave NW
Shoreline, Washington
(47.7712713287263, -122.38429413579622)"
Sammamish Library,King County Library System,Branch Manager,,425-836-8793,,http://www.kcls.org/sammamish/,,United States,98074-6501,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,38,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"825 228th Ave NE
Redmond, Washington
(47.67855999974438, -122.13098999968861)"
Shoreline Library,King County Library System,Branch Manager,,206-362-7550,,http://www.kcls.org/shoreline/,,United States,98155-3517,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,60,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"345 NE 175th St
Shoreline, Washington
(47.75584073992619, -122.32596377585625)"
Skykomish Library,King County Library System,Branch Manager,,360-677-2660,,http://www.kcls.org/skykomish/,,United States,98288,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,5,Windows,None,,Offers Wi-Fi,,"Adults, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"100 5th St
Skykomish, Washington
(47.708668337775755, -121.36078496067428)"
Skyway Library,King County Library System,Branch Manager,,206-772-5541,,http://www.kcls.org/skyway/,,United States,98178,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,19,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"7614 South 126 St
Seattle, Washington
(47.49069878313088, -122.23767331513608)"
Snoqualmie Library,King County Library System,Branch Manager,,425-888-1223,,http://www.kcls.org/snoqualmie/,,United States,98065,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,18,Windows,None,,Offers Wi-Fi,,"Adults, Homeless, Low Income, Seniors, Youth: Teen",,All Public,"7824 Center Blvd SE
Snoqualmie, Washington
(47.529765332083684, -121.87259353734174)"
Southcenter Library Connection,King County Library System,Branch Manager,,206-242-6044,,http://www.kcls.org/southcenter/,,United States,98188-2816,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,21,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"633 Southcenter Mall
Tukwila, Washington
(47.460637616332, -122.26020233018342)"
Valley View Library,King County Library System,Branch Manager,,206-242-6044,,http://www.kcls.org/valleyview/,,United States,98188-8698,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,27,Windows,None,,Offers Wi-Fi,,"Adults, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"17850 Military Rd S
SeaTac, Washington
(47.44301672913741, -122.27402391156039)"
Vashon Library,King County Library System,Branch Manager,,206-463-2069,,http://www.kcls.org/vashon/,,United States,98070-4600,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,21,Windows,None,,Offers Wi-Fi,,"Adults, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"17210 Vashon Hwy SW
Vashon, Washington
(47.45079586469086, -122.46042638857341)"
White Center Library,King County Library System,Branch Manager,,206-243-0233,,http://www.kcls.org/whitecenter/,,United States,98146-3579,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,26,Windows,None,,Offers Wi-Fi,,"Adults, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"11220 16th Ave Sw
Seattle, Washington
(47.50188634917538, -122.35515175182354)"
Woodinville Library,King County Library System,Branch Manager,,425-788-0733,,http://www.kcls.org/woodinville/,,United States,98072-9181,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,39,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"17105 Avandale Rd NE
Woodinville, Washington
(47.75167413656239, -122.08134552368318)"
Woodmont Library,King County Library System,Branch Manager,,253-839-0121,,http://www.kcls.org/woodmont/,,United States,98198-9255,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,33,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"26809 Pacific Hwy S
Des Moines, Washington
(47.36089064142175, -122.3079013724041)"
Brewster Community Library,North Central Regional Library,Judy Johnston,Librarian,509-689-4046,,http://www.ncrl.org/brewster.htm,brewster@ncrl.org,United States,98812-0280,Okanogan,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,3,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"108 S Third
Brewster, Washington
(48.099670000270464, -119.7809099997965)"
Bridgeport Community Library,North Central Regional Library,Michelle Orosco,Librarian,509-686-7281,,http://www.ncrl.org/bridgeport.htm,bridgeport@ncrl.org ,United States,98813,Douglas,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,7,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"1206 Columbia St
Bridgeport, Washington
(48.00963171200615, -119.67412931777262)"
Cashmere Community Library,North Central Regional Library,Jean Frank,Librarian,509-782-3314,,http://www.ncrl.org/cashmere.htm,cashmere@ncrl.org ,United States,98815-1061,Chelan,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,5,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"300 Woodring St
Cashmere, Washington
(47.522867532118994, -120.46777158859248)"
Chelan Community Library,North Central Regional Library,Gloria Groves,Librarian,509-682-5131,,http://www.ncrl.org/chelan.htm,chelan@ncrl.org ,United States,98816,Chelan,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,8,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"417 S Bradley
Chelan, Washington
(47.836924535062444, -120.01299336691201)"
Coulee City Community Library,North Central Regional Library,Nancy Miller,Librarian,509-632-8751,,http://www.ncrl.org/couleecity.htm,couleecity@ncrl.org ,United States,99115,Grant,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,3,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"405 W Main St
Coulee City, Washington
(47.61114498251504, -119.2937516454428)"
East Wenatchee Community Library,North Central Regional Library,Elena Ptak,Librarian,509-886-7404,,http://www.ncrl.org/eastwenatchee.htm,eastwenatchee@ncrl.org ,United States,98802-4438,Chelan,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,11,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"271 9th St NE
East Wenatchee, Washington
(47.41692739706741, -120.28922918611556)"
Entiat Community Library,North Central Regional Library,Esther Dalgas,Librarian,509-784-1517,,http://www.ncrl.org/Entiat.htm,entiat@ncrl.org ,United States,98822,Chelan,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,2,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"14138 Kinzel St
Entiat, Washington
(47.676903409297495, -120.20932442381229)"
Ephrata Community Library,North Central Regional Library,Kay Dirks,Librarian,509-754-3971,,http://www.ncrl.org/Ephrata.htm,ephrata@ncrl.org ,United States,98823,Grant,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,10,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"45 Alder St NW
Ephrata, Washington
(47.320786999871494, -119.54984098460208)"
Grand Coulee Community Library,North Central Regional Library,Joette Barry,Librarian,509-633-0972,,http://www.ncrl.org/grandcoulee.htm,grandcoulee@ncrl.org ,United States,99133,Grant,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,6,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"225 Federal St
Grand Coulee, Washington
(47.93937303510245, -119.00266205763101)"
Leavenworth Community Library,North Central Regional Library,Brianna Springer,Librarian,509-548-7923,,http://www.ncrl.org/leavenworth.htm,leavenworth@ncrl.org ,United States,98826,Chelan,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,7,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"700 Hwy 2
Leavenworth, Washington
(47.59425016487162, -120.66522770115107)"
Manson Community Library,North Central Regional Library,Cindy Simmons,Librarian,509-687-3420,,http://www.ncrl.org/manson.htm,manson@ncrl.org ,United States,98831,Chelan,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,6,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"Wapato Way &amp; Manson Blvd
Manson, Washington
(47.88523000026447, -120.15964999974756)"
Mattawa Community Library,North Central Regional Library,Josie Toscano,Librarian,509-932-5507,,http://www.ncrl.org/mattawa.htm,mattawa@ncrl.org ,United States,99349,Grant,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,3,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"101 Manson Lane
Mattawa, Washington
(46.73777000008562, -119.90000000039953)"
Moses Lake Community Library,North Central Regional Library,Barbara Gallaway,Librarian,509-765-3489,,http://www.ncrl.org/moseslake.htm,moseslake@ncrl.org ,United States,98837-1797,Grant,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,20,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"418 E 5th Ave
Moses Lake, Washington
(47.130577602657965, -119.27233329630836)"
Okanogan Community Library,North Central Regional Library,Jann Timm,Librarian,509-422-2609,,http://www.ncrl.org/okanogan.htm,okanogan@ncrl.org ,United States,98840,Okanogan,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,8,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"228 Pine Street
Okanogan, Washington
(48.36409578896756, -119.58089999806536)"
Omak Community Library,North Central Regional Library,Sandra Menendez,Librarian,509-826-1820,,http://www.ncrl.org/omak.htm,omak@ncrl.org ,United States,98841,Okanogan,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,9,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"30 S Ash St
Omak, Washington
(48.40964401911026, -119.53005750186168)"
Oroville Community Library,North Central Regional Library,Barbara Pollard,Librarian,509-476-2662,,http://www.ncrl.org/oroville.htm,oroville@ncrl.org ,United States,Oroville,Okanogan,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,9,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"1276 Main St
Oroville, Washington
(48.93716474528099, -119.43693624159754)"
Pateros Community Library,North Central Regional Library,Janice Darlington,Librarian,509-923-2298,,http://www.ncrl.org/pateros.htm,pateros@ncrl.org ,United States,98846,Okanogan,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,4,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"174 Pateros Mall
Pateros, Washington
(48.05236179320794, -119.90206403727169)"
Peshastin Community Library,North Central Regional Library,Paul Anderman,Librarian,509-548-7821,,http://www.ncrl.org/peshastin.htm,peshastin@ncrl.org ,United States,98847,Chelan,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,2,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"8396 Main St
Peshastin, Washington
(47.56952435899905, -120.60390196416762)"
Quincy Community Library,North Central Regional Library,Schiree Ybarra,Librarian,509-787-2359,,http://www.ncrl.org/quincy.htm,quincy@ncrl.org ,United States,98849,Grant,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,16,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"208 Central Avenue S
Quincy, Washington
(47.23621196278459, -119.85321108311996)"
Republic Community Library,North Central Regional Library,Gailene Hooper,Librarian,509-775-3328,,http://www.ncrl.org/republic.htm,republic@ncrl.org ,United States,99166,Ferry,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,10,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"794 S Clark Ave
Republic, Washington
(48.64579109869517, -118.7376379700659)"
Royal City Community Library,North Central Regional Library,Shannon Stewart,Librarian,509-346-9281,,http://www.ncrl.org/royalcity.htm,royalcity@ncrl.org ,United States,98357,Grant,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,6,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"136 Camelia St
Royal City, Washington
(46.9001519390648, -119.62739965715002)"
Soap Lake Community Library,North Central Regional Library,Jeri Hernandez,Librarian,509-246-1313,,http://www.ncrl.org/soaplake.htm,soaplake@ncrl.org ,United States,98851,Grant,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,6,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"32 E Main
Soap Lake, Washington
(47.38897999972738, -119.48323000036407)"
Tonasket Community Library,North Central Regional Library,Margaret Lange,Librarian,509-486-2366,,http://www.ncrl.org/tonasket.htm,tonasket@ncrl.org ,United States,98855,Okanogan,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,6,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"209 A Whitcomb
Tonasket, Washington
(48.70853999982131, -119.4368300001043)"
Twisp Community Library,North Central Regional Library,Terry Dixon,Librarian,509-997-4681,,http://www.ncrl.org/twisp.htm,twisp@ncrl.org ,United States,98856,Okanogan,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,5,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"201 N Methow Valley Hwy
Twisp, Washington
(48.36619777187474, -120.12244991578189)"
Warden Community Library,North Central Regional Library,Phyllis Dean,Librarian,509-349-2226,,http://www.ncrl.org/warden.htm,warden@ncrl.org ,United States,98857,Grant,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,5,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"205 S Main St
Warden, Washington
(46.96859984755016, -119.04067283183558)"
Waterville Community Library,North Central Regional Library,Sandy Bareither,Librarian,509-745-8354,,http://www.ncrl.org/waterville.htm,waterville@ncrl.org ,United States,98858,Douglas,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,4,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"105 N Chelan St
Waterville, Washington
(47.64741315140845, -120.07136029236659)"
Wenatchee Community Library,North Central Regional Library,Courtney Tiffany,Librarian,509-662-5021,,http://www.ncrl.org/wenatchee.htm,wpl@ncrl.org ,United States,98801-2864,Chelan,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,27,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"310 Douglas St
Wenatchee, Washington
(47.42330359025516, -120.31439221649538)"
Winthrop Community Library,North Central Regional Library,Sally Portman,Librarian,509-996-2685,,http://www.ncrl.org/Winthrop.htm,winthrop@ncrl.org ,United States,98862,Okanogan,https://www.facebook.com/NorthCentralRegionalLibrary,,,Promoting Reading and Lifelong Learning,Library,"English, Russian, Spanish",,2,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"49 Highway 20
Winthrop, Washington
(48.47373000023947, -120.17756000009376)"
Arlington Library,Sno-Isle Libraries,Staff,,360-435-3033,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98223-1422,Snohomish,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://snoisleteens.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,"English, Spanish",,14,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"135 N Washington Ave
Arlington, Washington
(48.19346498970708, -122.11871099710027)"
Brier Library,Sno-Isle Libraries,Staff,,425-483-0888,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98036-8247,Snohomish,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://snoisleteens.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,"English, Spanish",,11,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"23303 Brier Rd
Brier, Washington
(47.78702539178528, -122.27423974884744)"
Clinton Library,Sno-Isle Libraries,Staff,,360-341-4280,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98236-0530,Island,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://snoisleteens.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,"English, Spanish",,9,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"4781 Deer Lake Rd
Clinton, Washington
(47.97859897046675, -122.35805656197817)"
Coupeville Library,Sno-Isle Libraries,Staff,,360-678-4911,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98239-0745,Island,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://snoisleteens.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,"English, Spanish",,20,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"788 NW Alexander
Coupeville, Washington
(48.21857000020549, -122.68557999981698)"
Darrington Library,Sno-Isle Libraries,Staff,,360-436-1600,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98241-0025,Snohomish,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://darringtonlibrary.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,"English, Spanish",,12,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"1005 Cascade St
Darrington, Washington
(48.254258295429, -121.60363947145855)"
Edmonds Library,Sno-Isle Libraries,Staff,,425-771-1933,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98020-3097,Snohomish,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://snoisleteens.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,English,ASL,34,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"650 Main St
Edmonds, Washington
(47.810460860410046, -122.37308084018278)"
